id_detalle,id_venta,id_producto,cantidad,precio_unitario,subtotal
55842,12255,7,2,3800,7600
55843,12255,8,3,1500,4500
55844,12255,3,2,2200,4400
55845,12256,3,1,2200,2200
55846,12256,1,3,1100,3300
55847,12256,4,3,900,2700
55848,12256,2,2,1800,3600
55849,12257,3,2,2200,4400
55850,12257,6,1,750,750
55851,12257,4,1,900,900
55852,12257,5,2,1600,3200
55853,12258,5,1,1600,1600
55854,12258,4,1,900,900
55855,12259,2,2,1800,3600
55856,12259,6,2,750,1500
55857,12259,5,1,1600,1600
55858,12260,7,3,3800,11400
55859,12260,3,1,2200,2200
55860,12260,1,1,1100,1100
55861,12260,6,3,750,2250
55862,12260,2,3,1800,5400
55863,12260,5,2,1600,3200
55864,12261,1,3,1100,3300
55865,12261,5,1,1600,1600
55866,12261,3,3,2200,6600
55867,12262,7,2,3800,7600
55868,12262,1,1,1100,1100
55869,12263,3,2,2200,4400
55870,12264,5,1,1600,1600
55871,12264,1,2,1100,2200
55872,12265,8,1,1500,1500
55873,12265,1,2,1100,2200
55874,12265,2,1,1800,1800
55875,12266,1,3,1100,3300
55876,12266,6,3,750,2250
55877,12266,4,2,900,1800
55878,12266,7,1,3800,3800
55879,12266,8,2,1500,3000
55880,12266,3,3,2200,6600
55881,12266,2,2,1800,3600
55882,12266,5,2,1600,3200
55883,12267,5,3,1600,4800
55884,12267,6,3,750,2250
55885,12268,3,2,2200,4400
55886,12268,5,3,1600,4800
55887,12268,6,1,750,750
55888,12269,2,2,1800,3600
55889,12270,3,2,2200,4400
55890,12270,6,2,750,1500
55891,12271,6,2,750,1500
55892,12272,3,3,2200,6600
55893,12272,1,3,1100,3300
55894,12272,6,3,750,2250
55895,12273,1,3,1100,3300
55896,12274,3,3,2200,6600
55897,12275,2,1,1800,1800
55898,12276,3,2,2200,4400
55899,12276,2,3,1800,5400
55900,12276,6,1,750,750
55901,12276,7,1,3800,3800
55902,12277,6,2,750,1500
55903,12277,2,1,1800,1800
55904,12277,4,3,900,2700
55905,12277,1,2,1100,2200
55906,12278,4,2,900,1800
55907,12278,7,3,3800,11400
55908,12278,6,1,750,750
55909,12278,5,3,1600,4800
55910,12278,8,2,1500,3000
55911,12279,8,3,1500,4500
55912,12279,3,2,2200,4400
55913,12279,4,2,900,1800
55914,12279,1,3,1100,3300
55915,12280,1,2,1100,2200
55916,12280,6,3,750,2250
55917,12280,2,2,1800,3600
55918,12280,3,3,2200,6600
55919,12281,3,1,2200,2200
55920,12282,6,2,750,1500
55921,12282,5,3,1600,4800
55922,12283,4,1,900,900
55923,12283,2,1,1800,1800
55924,12283,7,2,3800,7600
55925,12284,6,3,750,2250
55926,12285,7,2,3800,7600
55927,12285,5,3,1600,4800
55928,12285,2,3,1800,5400
55929,12285,1,1,1100,1100
55930,12286,3,2,2200,4400
55931,12286,5,2,1600,3200
55932,12286,7,3,3800,11400
55933,12287,8,1,1500,1500
55934,12287,7,3,3800,11400
55935,12287,5,3,1600,4800
55936,12287,3,3,2200,6600
55937,12288,7,1,3800,3800
55938,12288,4,1,900,900
55939,12288,1,3,1100,3300
55940,12289,8,2,1500,3000
55941,12289,6,1,750,750
55942,12289,3,3,2200,6600
55943,12289,2,1,1800,1800
55944,12289,5,2,1600,3200
55945,12289,4,3,900,2700
55946,12290,1,1,1100,1100
55947,12291,2,2,1800,3600
55948,12291,7,3,3800,11400
55949,12291,8,2,1500,3000
55950,12291,3,2,2200,4400
55951,12292,1,2,1100,2200
55952,12292,2,1,1800,1800
55953,12292,8,1,1500,1500
55954,12293,8,1,1500,1500
55955,12294,7,2,3800,7600
55956,12294,8,2,1500,3000
55957,12295,1,1,1100,1100
55958,12296,1,3,1100,3300
55959,12297,8,1,1500,1500
55960,12297,6,1,750,750
55961,12297,5,2,1600,3200
55962,12298,4,1,900,900
55963,12299,6,3,750,2250
55964,12300,7,3,3800,11400
55965,12300,6,1,750,750
55966,12301,3,2,2200,4400
55967,12301,7,1,3800,3800
55968,12301,6,2,750,1500
55969,12302,6,3,750,2250
55970,12302,5,2,1600,3200
55971,12303,5,1,1600,1600
55972,12303,6,1,750,750
55973,12303,1,1,1100,1100
55974,12303,2,3,1800,5400
55975,12304,6,3,750,2250
55976,12304,8,3,1500,4500
55977,12304,3,2,2200,4400
55978,12305,7,1,3800,3800
55979,12305,6,2,750,1500
55980,12305,4,1,900,900
55981,12306,7,2,3800,7600
55982,12306,8,3,1500,4500
55983,12306,3,2,2200,4400
55984,12306,6,2,750,1500
55985,12307,4,1,900,900
55986,12308,2,1,1800,1800
55987,12309,3,2,2200,4400
55988,12309,5,1,1600,1600
55989,12310,8,3,1500,4500
55990,12311,8,2,1500,3000
55991,12312,3,1,2200,2200
55992,12313,2,1,1800,1800
55993,12313,4,2,900,1800
55994,12313,6,1,750,750
55995,12313,1,1,1100,1100
55996,12313,8,3,1500,4500
55997,12313,3,1,2200,2200
55998,12313,7,1,3800,3800
55999,12314,4,1,900,900
56000,12315,6,2,750,1500
56001,12315,2,2,1800,3600
56002,12315,4,1,900,900
56003,12315,5,3,1600,4800
56004,12316,8,3,1500,4500
56005,12317,6,1,750,750
56006,12317,1,2,1100,2200
56007,12317,3,3,2200,6600
56008,12318,8,2,1500,3000
56009,12318,7,2,3800,7600
56010,12319,4,2,900,1800
56011,12320,8,2,1500,3000
56012,12320,1,1,1100,1100
56013,12321,5,1,1600,1600
56014,12321,4,1,900,900
56015,12322,7,3,3800,11400
56016,12322,1,1,1100,1100
56017,12322,6,1,750,750
56018,12322,8,3,1500,4500
56019,12323,2,1,1800,1800
56020,12324,7,3,3800,11400
56021,12325,7,2,3800,7600
56022,12325,5,1,1600,1600
56023,12325,2,1,1800,1800
56024,12325,3,1,2200,2200
56025,12326,5,2,1600,3200
56026,12326,3,2,2200,4400
56027,12327,6,3,750,2250
56028,12327,8,1,1500,1500
56029,12327,2,1,1800,1800
56030,12328,4,2,900,1800
56031,12329,5,2,1600,3200
56032,12329,7,1,3800,3800
56033,12329,4,2,900,1800
56034,12330,5,1,1600,1600
56035,12330,1,3,1100,3300
56036,12330,8,3,1500,4500
56037,12330,4,2,900,1800
56038,12330,3,1,2200,2200
56039,12331,8,3,1500,4500
56040,12332,3,2,2200,4400
56041,12332,5,3,1600,4800
56042,12332,6,3,750,2250
56043,12333,6,3,750,2250
56044,12333,4,2,900,1800
56045,12334,6,2,750,1500
56046,12335,6,2,750,1500
56047,12335,4,1,900,900
56048,12335,3,3,2200,6600
56049,12335,8,3,1500,4500
56050,12336,3,2,2200,4400
56051,12336,7,3,3800,11400
56052,12337,1,1,1100,1100
56053,12337,2,2,1800,3600
56054,12338,8,3,1500,4500
56055,12339,2,1,1800,1800
56056,12339,5,1,1600,1600
56057,12340,5,3,1600,4800
56058,12340,7,1,3800,3800
56059,12341,8,3,1500,4500
56060,12341,6,2,750,1500
56061,12342,1,3,1100,3300
56062,12342,7,1,3800,3800
56063,12342,2,2,1800,3600
56064,12342,6,1,750,750
56065,12343,1,2,1100,2200
56066,12343,5,2,1600,3200
56067,12343,4,1,900,900
56068,12344,3,2,2200,4400
56069,12345,1,2,1100,2200
56070,12346,7,3,3800,11400
56071,12346,4,1,900,900
56072,12347,6,1,750,750
56073,12348,5,3,1600,4800
56074,12349,4,3,900,2700
56075,12349,8,2,1500,3000
56076,12350,5,1,1600,1600
56077,12350,6,2,750,1500
56078,12350,1,3,1100,3300
56079,12351,6,2,750,1500
56080,12352,3,3,2200,6600
56081,12353,8,2,1500,3000
56082,12353,4,1,900,900
56083,12353,7,1,3800,3800
56084,12353,2,1,1800,1800
56085,12354,8,1,1500,1500
56086,12354,3,1,2200,2200
56087,12354,1,1,1100,1100
56088,12354,6,2,750,1500
56089,12354,7,2,3800,7600
56090,12355,2,1,1800,1800
56091,12355,8,3,1500,4500
56092,12356,7,2,3800,7600
56093,12356,2,3,1800,5400
56094,12356,3,1,2200,2200
56095,12357,1,1,1100,1100
56096,12358,3,1,2200,2200
56097,12359,1,1,1100,1100
56098,12360,3,2,2200,4400
56099,12361,4,2,900,1800
56100,12362,1,1,1100,1100
56101,12363,2,2,1800,3600
56102,12364,1,2,1100,2200
56103,12364,5,2,1600,3200
56104,12364,3,3,2200,6600
56105,12365,8,2,1500,3000
56106,12366,5,3,1600,4800
56107,12366,7,2,3800,7600
56108,12367,1,3,1100,3300
56109,12367,5,2,1600,3200
56110,12368,7,3,3800,11400
56111,12368,3,2,2200,4400
56112,12368,8,1,1500,1500
56113,12368,6,2,750,1500
56114,12369,8,1,1500,1500
56115,12369,4,3,900,2700
56116,12369,2,2,1800,3600
56117,12369,6,3,750,2250
56118,12369,7,3,3800,11400
56119,12370,8,3,1500,4500
56120,12370,2,1,1800,1800
56121,12370,1,3,1100,3300
56122,12371,3,3,2200,6600
56123,12371,7,1,3800,3800
56124,12371,1,2,1100,2200
56125,12371,8,2,1500,3000
56126,12372,6,3,750,2250
56127,12372,8,2,1500,3000
56128,12373,6,3,750,2250
56129,12373,3,2,2200,4400
56130,12374,5,2,1600,3200
56131,12374,7,2,3800,7600
56132,12375,2,1,1800,1800
56133,12375,7,3,3800,11400
56134,12375,4,2,900,1800
56135,12375,1,3,1100,3300
56136,12376,1,2,1100,2200
56137,12376,8,2,1500,3000
56138,12376,4,1,900,900
56139,12376,5,2,1600,3200
56140,12377,1,2,1100,2200
56141,12377,7,3,3800,11400
56142,12377,8,1,1500,1500
56143,12377,3,3,2200,6600
56144,12377,4,3,900,2700
56145,12377,2,2,1800,3600
56146,12377,5,3,1600,4800
56147,12377,6,1,750,750
56148,12378,1,2,1100,2200
56149,12378,8,3,1500,4500
56150,12379,6,2,750,1500
56151,12380,7,2,3800,7600
56152,12381,6,3,750,2250
56153,12381,1,1,1100,1100
56154,12382,6,1,750,750
56155,12383,1,1,1100,1100
56156,12383,8,2,1500,3000
56157,12383,6,1,750,750
56158,12383,2,2,1800,3600
56159,12384,5,1,1600,1600
56160,12384,6,2,750,1500
56161,12384,2,1,1800,1800
56162,12384,1,1,1100,1100
56163,12385,8,3,1500,4500
56164,12385,5,3,1600,4800
56165,12386,3,2,2200,4400
56166,12386,7,3,3800,11400
56167,12387,8,1,1500,1500
56168,12388,8,2,1500,3000
56169,12388,2,2,1800,3600
56170,12388,6,3,750,2250
56171,12388,7,3,3800,11400
56172,12389,8,2,1500,3000
56173,12389,5,2,1600,3200
56174,12389,4,3,900,2700
56175,12389,2,3,1800,5400
56176,12390,2,3,1800,5400
56177,12390,5,3,1600,4800
56178,12390,3,3,2200,6600
56179,12390,1,1,1100,1100
56180,12390,4,3,900,2700
56181,12391,2,1,1800,1800
56182,12392,4,3,900,2700
56183,12392,2,1,1800,1800
56184,12393,1,2,1100,2200
56185,12393,4,1,900,900
56186,12393,3,2,2200,4400
56187,12394,1,3,1100,3300
56188,12394,4,1,900,900
56189,12394,8,1,1500,1500
56190,12394,6,2,750,1500
56191,12394,7,1,3800,3800
56192,12394,3,3,2200,6600
56193,12395,2,1,1800,1800
56194,12396,8,1,1500,1500
56195,12397,6,1,750,750
56196,12398,3,2,2200,4400
56197,12398,5,3,1600,4800
56198,12398,2,2,1800,3600
56199,12398,7,1,3800,3800
56200,12399,5,3,1600,4800
56201,12400,5,1,1600,1600
56202,12400,7,1,3800,3800
56203,12400,8,1,1500,1500
56204,12401,3,2,2200,4400
56205,12402,2,1,1800,1800
56206,12402,6,1,750,750
56207,12403,4,3,900,2700
56208,12404,8,2,1500,3000
56209,12405,5,3,1600,4800
56210,12406,2,3,1800,5400
56211,12406,7,1,3800,3800
56212,12407,3,1,2200,2200
56213,12407,6,3,750,2250
56214,12408,3,1,2200,2200
56215,12408,4,1,900,900
56216,12408,1,2,1100,2200
56217,12408,6,1,750,750
56218,12409,6,1,750,750
56219,12409,7,2,3800,7600
56220,12410,6,3,750,2250
56221,12410,7,3,3800,11400
56222,12410,1,1,1100,1100
56223,12410,2,1,1800,1800
56224,12411,6,3,750,2250
56225,12411,5,3,1600,4800
56226,12411,7,2,3800,7600
56227,12411,1,2,1100,2200
56228,12412,1,3,1100,3300
56229,12412,7,3,3800,11400
56230,12413,8,2,1500,3000
56231,12413,4,1,900,900
56232,12413,7,1,3800,3800
56233,12413,5,3,1600,4800
56234,12414,6,1,750,750
56235,12414,1,2,1100,2200
56236,12415,5,1,1600,1600
56237,12415,4,3,900,2700
56238,12416,4,1,900,900
56239,12416,5,1,1600,1600
56240,12417,6,2,750,1500
56241,12417,3,1,2200,2200
56242,12417,4,3,900,2700
56243,12417,7,1,3800,3800
56244,12418,3,1,2200,2200
56245,12418,8,1,1500,1500
56246,12419,7,1,3800,3800
56247,12419,2,1,1800,1800
56248,12419,8,2,1500,3000
56249,12419,1,2,1100,2200
56250,12420,4,1,900,900
56251,12420,1,1,1100,1100
56252,12420,8,2,1500,3000
56253,12421,7,1,3800,3800
56254,12421,2,3,1800,5400
56255,12421,5,3,1600,4800
56256,12422,6,1,750,750
56257,12422,4,2,900,1800
56258,12423,2,2,1800,3600
56259,12423,8,2,1500,3000
56260,12423,1,2,1100,2200
56261,12423,7,2,3800,7600
56262,12424,8,1,1500,1500
56263,12424,3,1,2200,2200
56264,12424,6,1,750,750
56265,12424,5,1,1600,1600
56266,12425,5,1,1600,1600
56267,12425,2,2,1800,3600
56268,12425,1,1,1100,1100
56269,12426,5,2,1600,3200
56270,12427,2,2,1800,3600
56271,12427,6,3,750,2250
56272,12428,3,3,2200,6600
56273,12428,4,3,900,2700
56274,12429,2,3,1800,5400
56275,12430,8,2,1500,3000
56276,12431,2,3,1800,5400
56277,12431,1,2,1100,2200
56278,12431,5,3,1600,4800
56279,12431,7,1,3800,3800
56280,12431,8,1,1500,1500
56281,12432,3,3,2200,6600
56282,12432,1,3,1100,3300
56283,12432,7,1,3800,3800
56284,12432,8,1,1500,1500
56285,12432,5,3,1600,4800
56286,12432,4,2,900,1800
56287,12433,5,1,1600,1600
56288,12434,4,2,900,1800
56289,12435,7,1,3800,3800
56290,12435,6,1,750,750
56291,12435,8,3,1500,4500
56292,12435,2,1,1800,1800
56293,12436,8,3,1500,4500
56294,12437,6,3,750,2250
56295,12438,4,2,900,1800
56296,12438,5,2,1600,3200
56297,12438,3,1,2200,2200
56298,12439,8,1,1500,1500
56299,12439,5,2,1600,3200
56300,12439,7,3,3800,11400
56301,12439,2,2,1800,3600
56302,12440,6,1,750,750
56303,12440,1,1,1100,1100
56304,12441,2,2,1800,3600
56305,12442,2,1,1800,1800
56306,12442,7,2,3800,7600
56307,12443,4,3,900,2700
56308,12443,1,3,1100,3300
56309,12443,6,3,750,2250
56310,12444,7,3,3800,11400
56311,12445,8,2,1500,3000
56312,12446,6,1,750,750
56313,12446,8,1,1500,1500
56314,12446,7,2,3800,7600
56315,12447,5,2,1600,3200
56316,12447,4,1,900,900
56317,12447,3,3,2200,6600
56318,12447,2,3,1800,5400
56319,12448,7,2,3800,7600
56320,12449,1,2,1100,2200
56321,12449,5,3,1600,4800
56322,12449,6,2,750,1500
56323,12449,7,3,3800,11400
56324,12449,8,2,1500,3000
56325,12449,4,1,900,900
56326,12450,3,1,2200,2200
56327,12450,1,3,1100,3300
56328,12450,7,3,3800,11400
56329,12451,6,3,750,2250
56330,12452,6,1,750,750
56331,12452,1,3,1100,3300
56332,12452,8,1,1500,1500
56333,12452,4,1,900,900
56334,12452,3,2,2200,4400
56335,12453,5,3,1600,4800
56336,12454,7,2,3800,7600
56337,12454,6,1,750,750
56338,12454,2,2,1800,3600
56339,12455,7,3,3800,11400
56340,12455,1,2,1100,2200
56341,12455,8,2,1500,3000
56342,12455,5,1,1600,1600
56343,12456,4,3,900,2700
56344,12457,1,3,1100,3300
56345,12458,7,2,3800,7600
56346,12459,5,3,1600,4800
56347,12459,8,1,1500,1500
56348,12460,6,2,750,1500
56349,12461,2,3,1800,5400
56350,12461,5,2,1600,3200
56351,12461,7,1,3800,3800
56352,12461,1,2,1100,2200
56353,12462,1,1,1100,1100
56354,12462,8,2,1500,3000
56355,12463,3,1,2200,2200
56356,12464,8,1,1500,1500
56357,12464,3,1,2200,2200
56358,12465,8,3,1500,4500
56359,12466,2,2,1800,3600
56360,12466,3,2,2200,4400
56361,12466,7,1,3800,3800
56362,12467,8,1,1500,1500
56363,12467,1,3,1100,3300
56364,12467,3,3,2200,6600
56365,12468,1,1,1100,1100
56366,12468,4,1,900,900
56367,12469,5,1,1600,1600
56368,12470,3,3,2200,6600
56369,12470,2,1,1800,1800
56370,12471,5,1,1600,1600
56371,12471,2,2,1800,3600
56372,12471,6,3,750,2250
56373,12471,7,1,3800,3800
56374,12472,8,2,1500,3000
56375,12472,1,2,1100,2200
56376,12473,2,2,1800,3600
56377,12473,6,2,750,1500
56378,12474,2,3,1800,5400
56379,12474,3,2,2200,4400
56380,12475,5,1,1600,1600
56381,12476,2,3,1800,5400
56382,12477,1,1,1100,1100
56383,12477,7,1,3800,3800
56384,12477,6,2,750,1500
56385,12478,8,3,1500,4500
56386,12479,6,2,750,1500
56387,12480,5,1,1600,1600
56388,12480,1,3,1100,3300
56389,12480,2,1,1800,1800
56390,12481,7,3,3800,11400
56391,12481,4,2,900,1800
56392,12482,7,2,3800,7600
56393,12483,5,2,1600,3200
56394,12483,2,2,1800,3600
56395,12483,3,1,2200,2200
56396,12484,6,3,750,2250
56397,12484,2,1,1800,1800
56398,12484,7,3,3800,11400
56399,12484,4,3,900,2700
56400,12485,3,1,2200,2200
56401,12485,8,1,1500,1500
56402,12485,6,3,750,2250
56403,12486,1,2,1100,2200
56404,12486,2,2,1800,3600
56405,12487,7,3,3800,11400
56406,12487,3,1,2200,2200
56407,12488,2,2,1800,3600
56408,12488,7,3,3800,11400
56409,12488,6,3,750,2250
56410,12489,6,1,750,750
56411,12489,7,1,3800,3800
56412,12489,3,2,2200,4400
56413,12490,7,2,3800,7600
56414,12490,6,1,750,750
56415,12491,6,3,750,2250
56416,12491,1,2,1100,2200
56417,12492,2,1,1800,1800
56418,12493,1,1,1100,1100
56419,12493,5,1,1600,1600
56420,12493,7,2,3800,7600
56421,12493,4,2,900,1800
56422,12494,5,3,1600,4800
56423,12494,4,1,900,900
56424,12495,1,2,1100,2200
56425,12495,3,3,2200,6600
56426,12496,3,3,2200,6600
56427,12497,6,3,750,2250
56428,12497,1,1,1100,1100
56429,12498,7,1,3800,3800
56430,12499,7,2,3800,7600
56431,12499,5,1,1600,1600
56432,12500,3,2,2200,4400
56433,12500,8,2,1500,3000
56434,12500,4,2,900,1800
56435,12501,7,2,3800,7600
56436,12501,2,1,1800,1800
56437,12502,4,1,900,900
56438,12502,3,2,2200,4400
56439,12502,5,1,1600,1600
56440,12503,7,1,3800,3800
56441,12503,4,1,900,900
56442,12503,3,3,2200,6600
56443,12504,8,1,1500,1500
56444,12504,2,2,1800,3600
56445,12505,2,1,1800,1800
56446,12506,6,3,750,2250
56447,12506,1,2,1100,2200
56448,12506,3,1,2200,2200
56449,12506,4,3,900,2700
56450,12507,5,1,1600,1600
56451,12507,2,3,1800,5400
56452,12507,4,3,900,2700
56453,12508,3,1,2200,2200
56454,12508,7,1,3800,3800
56455,12509,6,2,750,1500
56456,12509,4,1,900,900
56457,12510,6,1,750,750
56458,12510,5,3,1600,4800
56459,12510,2,3,1800,5400
56460,12510,8,2,1500,3000
56461,12510,1,2,1100,2200
56462,12511,7,1,3800,3800
56463,12512,7,2,3800,7600
56464,12513,2,1,1800,1800
56465,12513,8,3,1500,4500
56466,12514,2,2,1800,3600
56467,12515,7,3,3800,11400
56468,12515,2,1,1800,1800
56469,12516,6,1,750,750
56470,12517,5,2,1600,3200
56471,12517,4,1,900,900
56472,12517,7,2,3800,7600
56473,12517,3,1,2200,2200
56474,12517,2,3,1800,5400
56475,12518,7,1,3800,3800
56476,12518,3,1,2200,2200
56477,12519,6,1,750,750
56478,12520,5,2,1600,3200
56479,12520,8,3,1500,4500
56480,12520,1,2,1100,2200
56481,12521,4,2,900,1800
56482,12521,3,2,2200,4400
56483,12522,3,3,2200,6600
56484,12522,6,1,750,750
56485,12523,1,1,1100,1100
56486,12523,6,3,750,2250
56487,12523,8,2,1500,3000
56488,12523,7,3,3800,11400
56489,12523,3,3,2200,6600
56490,12523,2,3,1800,5400
56491,12523,5,3,1600,4800
56492,12524,4,3,900,2700
56493,12524,1,2,1100,2200
56494,12524,2,1,1800,1800
56495,12524,6,3,750,2250
56496,12525,2,2,1800,3600
56497,12525,1,2,1100,2200
56498,12525,7,1,3800,3800
56499,12526,6,3,750,2250
56500,12526,8,2,1500,3000
56501,12527,8,1,1500,1500
56502,12527,6,1,750,750
56503,12527,7,1,3800,3800
56504,12527,1,1,1100,1100
56505,12528,1,3,1100,3300
56506,12528,2,2,1800,3600
56507,12529,8,2,1500,3000
56508,12529,2,2,1800,3600
56509,12529,3,2,2200,4400
56510,12530,4,1,900,900
56511,12530,7,2,3800,7600
56512,12531,8,1,1500,1500
56513,12531,6,1,750,750
56514,12531,1,2,1100,2200
56515,12531,7,2,3800,7600
56516,12532,4,3,900,2700
56517,12533,8,3,1500,4500
56518,12533,1,2,1100,2200
56519,12534,8,2,1500,3000
56520,12534,5,3,1600,4800
56521,12534,4,2,900,1800
56522,12534,1,3,1100,3300
56523,12534,3,1,2200,2200
56524,12535,4,1,900,900
56525,12535,6,1,750,750
56526,12535,1,3,1100,3300
56527,12535,8,3,1500,4500
56528,12535,2,1,1800,1800
56529,12535,5,1,1600,1600
56530,12535,3,3,2200,6600
56531,12535,7,3,3800,11400
56532,12536,4,1,900,900
56533,12536,3,2,2200,4400
56534,12536,5,1,1600,1600
56535,12537,5,3,1600,4800
56536,12538,1,2,1100,2200
56537,12538,2,1,1800,1800
56538,12538,5,1,1600,1600
56539,12538,6,1,750,750
56540,12538,8,3,1500,4500
56541,12538,7,2,3800,7600
56542,12539,5,1,1600,1600
56543,12539,2,3,1800,5400
56544,12539,3,2,2200,4400
56545,12539,4,1,900,900
56546,12539,1,1,1100,1100
56547,12539,8,2,1500,3000
56548,12540,7,3,3800,11400
56549,12540,6,1,750,750
56550,12540,2,2,1800,3600
56551,12540,8,2,1500,3000
56552,12540,1,3,1100,3300
56553,12540,3,3,2200,6600
56554,12541,4,2,900,1800
56555,12541,3,2,2200,4400
56556,12541,7,3,3800,11400
56557,12542,6,1,750,750
56558,12542,5,2,1600,3200
56559,12542,8,2,1500,3000
56560,12543,5,1,1600,1600
56561,12543,3,2,2200,4400
56562,12544,5,3,1600,4800
56563,12545,8,3,1500,4500
56564,12545,5,3,1600,4800
56565,12546,3,3,2200,6600
56566,12546,2,1,1800,1800
56567,12546,6,3,750,2250
56568,12547,1,3,1100,3300
56569,12547,4,3,900,2700
56570,12547,2,1,1800,1800
56571,12547,8,2,1500,3000
56572,12547,6,3,750,2250
56573,12548,5,2,1600,3200
56574,12548,3,3,2200,6600
56575,12548,6,1,750,750
56576,12548,1,1,1100,1100
56577,12548,8,2,1500,3000
56578,12548,2,2,1800,3600
56579,12549,6,1,750,750
56580,12549,4,1,900,900
56581,12549,1,2,1100,2200
56582,12550,3,3,2200,6600
56583,12551,3,3,2200,6600
56584,12551,4,3,900,2700
56585,12551,8,3,1500,4500
56586,12552,6,1,750,750
56587,12552,7,3,3800,11400
56588,12553,6,2,750,1500
56589,12553,7,2,3800,7600
56590,12554,6,2,750,1500
56591,12554,2,2,1800,3600
56592,12555,4,1,900,900
56593,12555,1,2,1100,2200
56594,12555,5,3,1600,4800
56595,12555,8,2,1500,3000
56596,12556,7,2,3800,7600
56597,12557,6,2,750,1500
56598,12557,5,3,1600,4800
56599,12557,7,1,3800,3800
56600,12557,8,3,1500,4500
56601,12557,1,3,1100,3300
56602,12558,6,1,750,750
56603,12558,1,2,1100,2200
56604,12559,1,2,1100,2200
56605,12559,6,3,750,2250
56606,12560,5,3,1600,4800
56607,12560,8,2,1500,3000
56608,12560,2,1,1800,1800
56609,12560,7,2,3800,7600
56610,12560,6,2,750,1500
56611,12561,2,3,1800,5400
56612,12562,4,2,900,1800
56613,12562,7,2,3800,7600
56614,12563,1,3,1100,3300
56615,12564,2,1,1800,1800
56616,12564,7,3,3800,11400
56617,12564,4,2,900,1800
56618,12564,8,2,1500,3000
56619,12565,5,2,1600,3200
56620,12565,2,2,1800,3600
56621,12565,3,1,2200,2200
56622,12566,6,1,750,750
56623,12566,4,3,900,2700
56624,12566,5,1,1600,1600
56625,12566,3,1,2200,2200
56626,12567,3,1,2200,2200
56627,12568,7,2,3800,7600
56628,12568,8,2,1500,3000
56629,12569,2,1,1800,1800
56630,12570,1,2,1100,2200
56631,12570,6,2,750,1500
56632,12570,3,2,2200,4400
56633,12571,6,2,750,1500
56634,12571,7,2,3800,7600
56635,12572,8,3,1500,4500
56636,12572,3,3,2200,6600
56637,12573,1,3,1100,3300
56638,12573,2,2,1800,3600
56639,12574,3,1,2200,2200
56640,12574,5,3,1600,4800
56641,12575,1,3,1100,3300
56642,12575,8,2,1500,3000
56643,12576,8,3,1500,4500
56644,12576,3,2,2200,4400
56645,12577,4,3,900,2700
56646,12578,4,2,900,1800
56647,12578,7,1,3800,3800
56648,12578,8,3,1500,4500
56649,12578,6,3,750,2250
56650,12579,4,1,900,900
56651,12579,5,1,1600,1600
56652,12579,1,1,1100,1100
56653,12580,2,3,1800,5400
56654,12581,3,1,2200,2200
56655,12581,1,1,1100,1100
56656,12582,2,1,1800,1800
56657,12582,4,3,900,2700
56658,12582,7,2,3800,7600
56659,12582,6,2,750,1500
56660,12583,6,2,750,1500
56661,12584,7,3,3800,11400
56662,12584,1,1,1100,1100
56663,12584,2,1,1800,1800
56664,12584,3,3,2200,6600
56665,12585,5,3,1600,4800
56666,12586,8,1,1500,1500
56667,12586,3,1,2200,2200
56668,12587,1,2,1100,2200
56669,12588,1,2,1100,2200
56670,12588,7,2,3800,7600
56671,12588,6,3,750,2250
56672,12589,5,1,1600,1600
56673,12590,1,3,1100,3300
56674,12591,1,2,1100,2200
56675,12592,8,1,1500,1500
56676,12593,4,3,900,2700
56677,12593,8,1,1500,1500
56678,12593,5,3,1600,4800
56679,12594,4,1,900,900
56680,12594,7,2,3800,7600
56681,12595,2,3,1800,5400
56682,12595,7,3,3800,11400
56683,12595,5,3,1600,4800
56684,12596,8,3,1500,4500
56685,12597,8,3,1500,4500
56686,12598,1,1,1100,1100
56687,12599,5,2,1600,3200
56688,12599,8,1,1500,1500
56689,12599,6,1,750,750
56690,12600,7,1,3800,3800
56691,12600,2,1,1800,1800
56692,12600,8,1,1500,1500
56693,12600,4,2,900,1800
56694,12601,4,1,900,900
56695,12601,2,1,1800,1800
56696,12602,6,2,750,1500
56697,12602,3,1,2200,2200
56698,12603,6,1,750,750
56699,12604,2,1,1800,1800
56700,12605,4,1,900,900
56701,12606,3,3,2200,6600
56702,12607,5,1,1600,1600
