id_venta,fecha_hora,id_cliente,medio_pago,monto_total
14164,2026-02-12 12:16:00,Consumidor Final,Debito,7800
14165,2026-02-12 12:34:00,CLI-281,Debito,2900
14166,2026-02-12 16:31:00,CLI-126,Credito,3200
14167,2026-02-12 10:01:00,Consumidor Final,Efectivo,13300
14168,2026-02-12 17:58:00,CLI-136,Debito,20550
14169,2026-02-12 09:18:00,Consumidor Final,Efectivo,14100
14170,2026-02-12 09:46:00,CLI-226,Mercado Pago,3300
14171,2026-02-12 12:31:00,CLI-139,Debito,6600
14172,2026-02-12 19:57:00,Consumidor Final,Debito,11400
14173,2026-02-12 10:21:00,CLI-240,Efectivo,3200
14174,2026-02-12 19:14:00,Consumidor Final,Mercado Pago,3200
14175,2026-02-12 12:17:00,Consumidor Final,Mercado Pago,11400
14176,2026-02-12 11:42:00,CLI-129,Debito,3450
14177,2026-02-12 10:15:00,Consumidor Final,Efectivo,3200
14178,2026-02-12 16:25:00,Consumidor Final,Mercado Pago,2350
14179,2026-02-12 16:47:00,CLI-151,Mercado Pago,3200
14180,2026-02-12 09:39:00,Consumidor Final,Debito,3200
14181,2026-02-12 09:36:00,CLI-217,Mercado Pago,4350
14182,2026-02-12 17:30:00,CLI-281,Debito,1800
14183,2026-02-12 17:30:00,CLI-161,Debito,7600
14184,2026-02-12 11:47:00,CLI-292,Mercado Pago,3800
14185,2026-02-12 11:40:00,CLI-153,Mercado Pago,14950
14186,2026-02-12 12:29:00,Consumidor Final,Mercado Pago,3200
14187,2026-02-12 16:08:00,Consumidor Final,Efectivo,3200
14188,2026-02-12 19:23:00,CLI-265,Credito,3200
14189,2026-02-12 17:06:00,CLI-187,Mercado Pago,2950
14190,2026-02-12 17:36:00,CLI-212,Efectivo,3200
14191,2026-02-12 18:29:00,CLI-259,Mercado Pago,3200
14192,2026-02-12 20:39:00,CLI-217,Mercado Pago,3200
14193,2026-02-12 16:44:00,CLI-155,Debito,900
14194,2026-02-12 20:47:00,CLI-116,Efectivo,16400
14195,2026-02-12 18:26:00,Consumidor Final,Credito,4950
14196,2026-02-12 11:33:00,Consumidor Final,Mercado Pago,5900
14197,2026-02-12 12:02:00,CLI-179,Efectivo,7600
14198,2026-02-12 12:17:00,CLI-110,Debito,3200
14199,2026-02-12 08:04:00,Consumidor Final,Debito,16400
14200,2026-02-12 16:51:00,Consumidor Final,Debito,17150
14201,2026-02-12 17:20:00,CLI-207,Debito,2900
14202,2026-02-12 11:11:00,CLI-299,Mercado Pago,12450
14203,2026-02-12 10:08:00,CLI-182,Credito,3200
14204,2026-02-12 12:31:00,CLI-153,Efectivo,9150
14205,2026-02-12 20:50:00,Consumidor Final,Credito,8850
14206,2026-02-12 11:28:00,Consumidor Final,Debito,20100
14207,2026-02-12 10:58:00,CLI-234,Debito,2200
14208,2026-02-12 19:10:00,CLI-270,Debito,3200
14209,2026-02-12 16:43:00,CLI-164,Mercado Pago,7350
14210,2026-02-12 18:38:00,Consumidor Final,Debito,6600
14211,2026-02-12 11:03:00,Consumidor Final,Mercado Pago,3000
14212,2026-02-12 11:43:00,CLI-233,Debito,5200
14213,2026-02-12 19:52:00,Consumidor Final,Debito,3100
14214,2026-02-12 08:09:00,CLI-162,Credito,3200
14215,2026-02-12 18:04:00,CLI-119,Mercado Pago,4800
14216,2026-02-12 08:22:00,CLI-268,Mercado Pago,6050
14217,2026-02-12 19:06:00,CLI-226,Debito,3200
14218,2026-02-12 16:05:00,CLI-110,Debito,3200
14219,2026-02-12 17:54:00,Consumidor Final,Efectivo,3200
14220,2026-02-12 20:01:00,CLI-212,Debito,5700
14221,2026-02-12 08:37:00,Consumidor Final,Debito,3200
14222,2026-02-12 08:24:00,CLI-235,Credito,3200
14223,2026-02-12 11:30:00,Consumidor Final,Mercado Pago,7800
14224,2026-02-12 09:32:00,CLI-106,Debito,2200
14225,2026-02-12 11:41:00,Consumidor Final,Credito,12000
14226,2026-02-12 12:18:00,CLI-277,Efectivo,2200
14227,2026-02-12 11:19:00,CLI-160,Mercado Pago,11400
14228,2026-02-12 10:32:00,CLI-226,Efectivo,3200
14229,2026-02-12 11:56:00,Consumidor Final,Credito,22950
14230,2026-02-12 19:04:00,CLI-205,Debito,12000
14231,2026-02-12 11:19:00,CLI-246,Mercado Pago,14900
14232,2026-02-12 18:46:00,CLI-287,Mercado Pago,9350
14233,2026-02-12 10:05:00,Consumidor Final,Efectivo,18250
14234,2026-02-12 18:28:00,Consumidor Final,Mercado Pago,750
14235,2026-02-12 10:13:00,Consumidor Final,Debito,3600
14236,2026-02-12 08:46:00,CLI-128,Mercado Pago,3200
14237,2026-02-12 08:19:00,CLI-157,Mercado Pago,3200
14238,2026-02-12 17:13:00,CLI-263,Mercado Pago,17650
14239,2026-02-12 12:06:00,Consumidor Final,Debito,14050
14240,2026-02-12 16:26:00,Consumidor Final,Efectivo,7600
14241,2026-02-13 12:11:00,Consumidor Final,Debito,9200
14242,2026-02-13 20:00:00,Consumidor Final,Efectivo,2700
14243,2026-02-13 16:01:00,Consumidor Final,Efectivo,10900
14244,2026-02-13 18:43:00,CLI-134,Debito,4400
14245,2026-02-13 17:20:00,Consumidor Final,Efectivo,3200
14246,2026-02-13 09:21:00,Consumidor Final,Mercado Pago,1800
14247,2026-02-13 08:34:00,Consumidor Final,Debito,6300
14248,2026-02-13 10:37:00,Consumidor Final,Debito,3300
14249,2026-02-13 10:41:00,CLI-114,Mercado Pago,4050
14250,2026-02-13 10:11:00,CLI-268,Debito,3700
14251,2026-02-13 12:20:00,Consumidor Final,Credito,3200
14252,2026-02-13 19:04:00,CLI-294,Efectivo,4900
14253,2026-02-13 18:29:00,Consumidor Final,Credito,4000
14254,2026-02-13 11:55:00,CLI-290,Efectivo,5900
14255,2026-02-13 17:31:00,Consumidor Final,Efectivo,1600
14256,2026-02-13 20:50:00,Consumidor Final,Mercado Pago,3200
14257,2026-02-13 17:21:00,Consumidor Final,Mercado Pago,3200
14258,2026-02-13 20:22:00,CLI-170,Credito,3200
14259,2026-02-13 17:01:00,CLI-119,Debito,9800
14260,2026-02-13 09:01:00,CLI-279,Mercado Pago,3200
14261,2026-02-13 11:10:00,CLI-225,Mercado Pago,3100
14262,2026-02-13 18:14:00,CLI-283,Mercado Pago,20500
14263,2026-02-13 19:21:00,Consumidor Final,Efectivo,12550
14264,2026-02-13 20:06:00,CLI-128,Mercado Pago,3200
14265,2026-02-13 10:30:00,CLI-105,Mercado Pago,3200
14266,2026-02-13 17:09:00,CLI-148,Efectivo,3200
14267,2026-02-13 09:27:00,CLI-188,Debito,2600
14268,2026-02-13 08:44:00,CLI-132,Mercado Pago,21600
14269,2026-02-13 19:36:00,CLI-272,Mercado Pago,3200
14270,2026-02-13 17:31:00,Consumidor Final,Debito,3200
14271,2026-02-13 08:06:00,CLI-274,Credito,12500
14272,2026-02-13 18:18:00,CLI-220,Debito,3200
14273,2026-02-13 16:34:00,CLI-110,Mercado Pago,3200
14274,2026-02-13 20:17:00,CLI-131,Credito,3200
14275,2026-02-13 17:30:00,CLI-178,Efectivo,2200
14276,2026-02-13 16:40:00,CLI-211,Debito,11600
14277,2026-02-13 16:08:00,Consumidor Final,Mercado Pago,8350
14278,2026-02-13 19:46:00,Consumidor Final,Mercado Pago,22350
14279,2026-02-13 08:20:00,CLI-205,Debito,11450
14280,2026-02-13 20:07:00,Consumidor Final,Efectivo,2200
14281,2026-02-13 19:06:00,CLI-281,Efectivo,18000
14282,2026-02-13 18:29:00,Consumidor Final,Efectivo,4400
14283,2026-02-13 11:25:00,Consumidor Final,Debito,3200
14284,2026-02-13 19:42:00,CLI-197,Efectivo,3200
14285,2026-02-13 08:38:00,CLI-226,Efectivo,6500
14286,2026-02-13 09:40:00,CLI-108,Mercado Pago,14350
14287,2026-02-13 11:10:00,CLI-287,Debito,1600
14288,2026-02-13 20:50:00,CLI-201,Debito,8200
14289,2026-02-13 10:49:00,CLI-204,Efectivo,1100
14290,2026-02-13 20:27:00,CLI-100,Mercado Pago,15000
14291,2026-02-13 19:26:00,CLI-298,Debito,3400
14292,2026-02-13 18:59:00,Consumidor Final,Debito,3200
14293,2026-02-13 12:03:00,CLI-230,Credito,2250
14294,2026-02-13 12:56:00,Consumidor Final,Mercado Pago,3200
14295,2026-02-13 08:31:00,Consumidor Final,Mercado Pago,3200
14296,2026-02-13 12:52:00,CLI-134,Mercado Pago,3200
14297,2026-02-13 16:11:00,Consumidor Final,Debito,6000
14298,2026-02-13 19:13:00,CLI-167,Credito,4400
14299,2026-02-13 19:56:00,Consumidor Final,Mercado Pago,3200
14300,2026-02-13 20:26:00,CLI-141,Mercado Pago,9200
14301,2026-02-13 19:04:00,CLI-181,Debito,8350
14302,2026-02-13 18:17:00,Consumidor Final,Debito,18200
14303,2026-02-13 19:43:00,Consumidor Final,Efectivo,23150
14304,2026-02-13 09:03:00,CLI-195,Efectivo,3200
14305,2026-02-13 12:09:00,Consumidor Final,Mercado Pago,4200
14306,2026-02-13 18:51:00,Consumidor Final,Debito,29350
14307,2026-02-13 09:55:00,Consumidor Final,Debito,8400
14308,2026-02-13 20:54:00,Consumidor Final,Mercado Pago,3200
14309,2026-02-13 12:08:00,Consumidor Final,Mercado Pago,9000
14310,2026-02-13 10:54:00,CLI-205,Efectivo,3200
14311,2026-02-13 17:38:00,Consumidor Final,Mercado Pago,3300
14312,2026-02-13 11:23:00,CLI-105,Mercado Pago,3200
14313,2026-02-13 11:07:00,Consumidor Final,Debito,1650
14314,2026-02-13 12:49:00,CLI-116,Debito,23000
14315,2026-02-13 08:45:00,Consumidor Final,Debito,11400
14316,2026-02-13 17:47:00,CLI-160,Mercado Pago,1800
14317,2026-02-13 18:08:00,CLI-118,Efectivo,3200
14318,2026-02-13 20:05:00,Consumidor Final,Mercado Pago,3200
14319,2026-02-13 18:49:00,Consumidor Final,Mercado Pago,3200
14320,2026-02-13 20:19:00,Consumidor Final,Debito,9350
14321,2026-02-13 17:46:00,Consumidor Final,Efectivo,5900
14322,2026-02-13 16:57:00,Consumidor Final,Mercado Pago,7500
14323,2026-02-13 16:24:00,Consumidor Final,Debito,11100
14324,2026-02-13 09:11:00,Consumidor Final,Debito,3300
14325,2026-02-13 20:43:00,CLI-252,Debito,5000
14326,2026-02-13 18:18:00,CLI-248,Efectivo,14600
14327,2026-02-13 10:33:00,Consumidor Final,Debito,3200
14328,2026-02-13 19:33:00,CLI-233,Credito,3200
14329,2026-02-13 17:28:00,Consumidor Final,Mercado Pago,16400
14330,2026-02-14 17:52:00,Consumidor Final,Credito,14700
14331,2026-02-14 08:50:00,CLI-202,Debito,8900
14332,2026-02-14 11:03:00,Consumidor Final,Debito,13200
14333,2026-02-14 18:42:00,CLI-273,Efectivo,3200
14334,2026-02-14 16:23:00,Consumidor Final,Efectivo,3100
14335,2026-02-14 17:59:00,Consumidor Final,Mercado Pago,3200
14336,2026-02-14 11:01:00,CLI-114,Efectivo,1600
14337,2026-02-14 08:58:00,Consumidor Final,Credito,3000
14338,2026-02-14 11:06:00,CLI-121,Debito,4300
14339,2026-02-14 16:14:00,Consumidor Final,Efectivo,13300
14340,2026-02-14 08:38:00,CLI-164,Efectivo,3200
14341,2026-02-14 17:19:00,CLI-223,Efectivo,1600
14342,2026-02-14 12:31:00,CLI-205,Efectivo,2200
14343,2026-02-14 12:53:00,Consumidor Final,Credito,1850
14344,2026-02-14 08:33:00,Consumidor Final,Efectivo,13800
14345,2026-02-14 20:04:00,CLI-142,Mercado Pago,750
14346,2026-02-14 16:00:00,CLI-283,Efectivo,3200
14347,2026-02-14 09:19:00,Consumidor Final,Efectivo,3200
14348,2026-02-14 18:20:00,CLI-231,Mercado Pago,3100
14349,2026-02-14 12:33:00,CLI-224,Mercado Pago,14550
14350,2026-02-14 12:08:00,Consumidor Final,Efectivo,3200
14351,2026-02-14 11:10:00,Consumidor Final,Efectivo,3200
14352,2026-02-14 17:50:00,CLI-249,Mercado Pago,6350
14353,2026-02-14 10:45:00,CLI-200,Mercado Pago,15300
14354,2026-02-14 10:33:00,Consumidor Final,Debito,10600
14355,2026-02-14 09:59:00,CLI-245,Credito,3200
14356,2026-02-14 17:38:00,Consumidor Final,Debito,13700
14357,2026-02-14 17:16:00,Consumidor Final,Debito,2200
14358,2026-02-14 12:08:00,Consumidor Final,Debito,7600
14359,2026-02-14 18:50:00,CLI-229,Debito,750
14360,2026-02-14 11:45:00,Consumidor Final,Debito,1100
14361,2026-02-14 18:30:00,CLI-108,Efectivo,3200
14362,2026-02-14 17:04:00,Consumidor Final,Mercado Pago,2700
14363,2026-02-14 18:20:00,Consumidor Final,Mercado Pago,3200
14364,2026-02-14 10:36:00,CLI-206,Mercado Pago,1800
14365,2026-02-14 10:21:00,CLI-268,Efectivo,5400
14366,2026-02-14 17:58:00,Consumidor Final,Debito,12000
14367,2026-02-14 16:13:00,Consumidor Final,Debito,3200
14368,2026-02-14 20:33:00,CLI-112,Debito,5600
14369,2026-02-14 12:38:00,Consumidor Final,Mercado Pago,5400
14370,2026-02-14 18:16:00,CLI-164,Mercado Pago,3200
14371,2026-02-14 19:23:00,Consumidor Final,Debito,3200
14372,2026-02-14 18:35:00,Consumidor Final,Efectivo,4400
14373,2026-02-14 08:24:00,CLI-265,Credito,8300
14374,2026-02-14 19:49:00,CLI-259,Credito,16300
14375,2026-02-14 10:55:00,CLI-117,Efectivo,3200
14376,2026-02-14 16:06:00,CLI-178,Debito,17300
14377,2026-02-14 16:38:00,Consumidor Final,Debito,7600
14378,2026-02-14 18:09:00,Consumidor Final,Mercado Pago,1800
14379,2026-02-14 20:08:00,CLI-145,Credito,3600
14380,2026-02-14 10:18:00,Consumidor Final,Efectivo,3200
14381,2026-02-14 19:55:00,CLI-169,Credito,1800
14382,2026-02-14 10:15:00,CLI-260,Mercado Pago,3200
14383,2026-02-14 19:06:00,CLI-285,Mercado Pago,4800
14384,2026-02-14 10:03:00,Consumidor Final,Debito,3200
14385,2026-02-14 17:06:00,CLI-186,Mercado Pago,3200
14386,2026-02-14 09:12:00,CLI-214,Debito,1500
14387,2026-02-14 12:36:00,CLI-156,Credito,6500
14388,2026-02-14 16:59:00,CLI-281,Efectivo,3200
14389,2026-02-14 11:25:00,Consumidor Final,Efectivo,7200
14390,2026-02-14 11:57:00,CLI-180,Credito,3200
14391,2026-02-14 19:24:00,CLI-280,Efectivo,3200
14392,2026-02-14 10:06:00,CLI-256,Debito,3350
14393,2026-02-14 12:10:00,CLI-196,Efectivo,8750
14394,2026-02-14 09:01:00,CLI-167,Credito,3200
14395,2026-02-14 12:14:00,CLI-272,Mercado Pago,12000
14396,2026-02-14 17:47:00,Consumidor Final,Efectivo,900
14397,2026-02-14 19:11:00,Consumidor Final,Credito,9350
14398,2026-02-14 17:35:00,CLI-197,Efectivo,9700
14399,2026-02-14 18:59:00,CLI-276,Credito,2700
14400,2026-02-14 16:48:00,CLI-258,Credito,12700
14401,2026-02-14 08:19:00,Consumidor Final,Mercado Pago,9800
14402,2026-02-14 11:21:00,CLI-116,Efectivo,5400
14403,2026-02-14 19:55:00,Consumidor Final,Mercado Pago,3200
14404,2026-02-14 20:41:00,CLI-289,Efectivo,4200
14405,2026-02-14 17:20:00,Consumidor Final,Mercado Pago,3200
14406,2026-02-14 19:28:00,Consumidor Final,Efectivo,3200
14407,2026-02-14 08:25:00,CLI-294,Mercado Pago,7200
14408,2026-02-14 20:08:00,Consumidor Final,Efectivo,2700
14409,2026-02-14 18:24:00,Consumidor Final,Mercado Pago,10800
14410,2026-02-14 19:00:00,CLI-179,Debito,3200
14411,2026-02-14 10:15:00,Consumidor Final,Debito,1800
14412,2026-02-14 20:28:00,CLI-193,Mercado Pago,2200
14413,2026-02-14 18:50:00,CLI-217,Efectivo,3200
14414,2026-02-14 18:28:00,CLI-169,Credito,15550
14415,2026-02-14 16:01:00,Consumidor Final,Efectivo,900
14416,2026-02-14 20:58:00,Consumidor Final,Efectivo,9400
14417,2026-02-14 16:27:00,CLI-204,Mercado Pago,3200
14418,2026-02-14 16:56:00,CLI-212,Debito,3200
14419,2026-02-15 16:25:00,Consumidor Final,Mercado Pago,4700
14420,2026-02-15 17:55:00,CLI-189,Debito,3800
14421,2026-02-15 10:40:00,Consumidor Final,Debito,17400
14422,2026-02-15 17:12:00,CLI-122,Mercado Pago,3200
14423,2026-02-15 10:57:00,CLI-275,Debito,14300
14424,2026-02-15 10:18:00,CLI-217,Debito,2200
14425,2026-02-15 18:31:00,Consumidor Final,Credito,13200
14426,2026-02-15 18:07:00,Consumidor Final,Debito,3200
14427,2026-02-15 08:08:00,CLI-257,Efectivo,1600
14428,2026-02-15 17:56:00,CLI-183,Debito,7600
14429,2026-02-15 12:41:00,Consumidor Final,Efectivo,14800
14430,2026-02-15 10:31:00,CLI-284,Debito,3200
14431,2026-02-15 12:08:00,Consumidor Final,Efectivo,9650
14432,2026-02-15 20:21:00,CLI-188,Debito,4500
14433,2026-02-15 17:34:00,Consumidor Final,Debito,9800
14434,2026-02-15 18:12:00,CLI-276,Mercado Pago,3200
14435,2026-02-15 12:29:00,Consumidor Final,Efectivo,5550
14436,2026-02-15 17:58:00,Consumidor Final,Credito,5400
14437,2026-02-15 12:54:00,CLI-149,Credito,1600
14438,2026-02-15 11:16:00,CLI-241,Mercado Pago,8400
14439,2026-02-15 12:03:00,CLI-121,Debito,3200
14440,2026-02-15 08:58:00,Consumidor Final,Efectivo,3800
14441,2026-02-15 20:07:00,CLI-291,Mercado Pago,3600
14442,2026-02-15 18:57:00,Consumidor Final,Debito,16300
14443,2026-02-15 12:49:00,CLI-255,Mercado Pago,21900
14444,2026-02-15 10:16:00,Consumidor Final,Mercado Pago,7050
14445,2026-02-15 12:32:00,Consumidor Final,Debito,3200
14446,2026-02-15 10:56:00,CLI-201,Debito,3200
14447,2026-02-15 17:58:00,Consumidor Final,Mercado Pago,3200
14448,2026-02-15 11:29:00,Consumidor Final,Mercado Pago,1800
14449,2026-02-15 12:53:00,Consumidor Final,Mercado Pago,9400
14450,2026-02-15 17:57:00,CLI-144,Mercado Pago,1500
14451,2026-02-15 08:30:00,Consumidor Final,Debito,1500
14452,2026-02-15 18:18:00,Consumidor Final,Efectivo,3200
14453,2026-02-15 16:30:00,CLI-240,Debito,3200
14454,2026-02-15 09:34:00,CLI-293,Mercado Pago,4000
14455,2026-02-15 09:59:00,Consumidor Final,Efectivo,2600
14456,2026-02-15 09:17:00,CLI-108,Efectivo,3200
14457,2026-02-15 11:39:00,Consumidor Final,Debito,1600
14458,2026-02-15 17:59:00,CLI-197,Mercado Pago,13000
14459,2026-02-15 20:04:00,CLI-241,Debito,3200
14460,2026-02-15 20:07:00,Consumidor Final,Mercado Pago,3000
14461,2026-02-15 09:56:00,CLI-199,Debito,1600
14462,2026-02-15 09:17:00,CLI-269,Mercado Pago,1100
14463,2026-02-15 11:12:00,CLI-239,Credito,19000
14464,2026-02-15 16:21:00,CLI-155,Debito,4500
14465,2026-02-15 11:57:00,Consumidor Final,Mercado Pago,15550
14466,2026-02-15 12:49:00,CLI-104,Debito,3300
14467,2026-02-15 18:47:00,Consumidor Final,Efectivo,3600
14468,2026-02-15 11:00:00,CLI-284,Debito,3200
14469,2026-02-15 19:18:00,CLI-258,Mercado Pago,17800
14470,2026-02-15 10:23:00,Consumidor Final,Debito,8800
14471,2026-02-15 08:49:00,CLI-232,Credito,3200
14472,2026-02-15 16:46:00,Consumidor Final,Debito,7350
14473,2026-02-15 17:21:00,CLI-139,Efectivo,5300
14474,2026-02-15 16:32:00,CLI-146,Debito,13900
14475,2026-02-15 18:42:00,CLI-208,Mercado Pago,3200
14476,2026-02-15 19:11:00,Consumidor Final,Credito,9350
14477,2026-02-15 09:44:00,CLI-265,Mercado Pago,1500
14478,2026-02-15 17:47:00,CLI-112,Efectivo,13600
14479,2026-02-15 17:26:00,Consumidor Final,Mercado Pago,3200
14480,2026-02-15 17:33:00,Consumidor Final,Efectivo,3200
14481,2026-02-15 09:40:00,Consumidor Final,Mercado Pago,3200
14482,2026-02-15 20:47:00,Consumidor Final,Debito,3200
14483,2026-02-15 16:49:00,Consumidor Final,Efectivo,3200
14484,2026-02-15 18:04:00,Consumidor Final,Efectivo,8400
14485,2026-02-15 10:27:00,CLI-279,Credito,9400
14486,2026-02-15 12:32:00,Consumidor Final,Credito,3200
14487,2026-02-15 16:30:00,Consumidor Final,Efectivo,3200
14488,2026-02-15 11:47:00,CLI-253,Debito,14700
14489,2026-02-15 08:23:00,Consumidor Final,Mercado Pago,3200
14490,2026-02-15 10:35:00,CLI-132,Efectivo,3200
14491,2026-02-15 20:51:00,CLI-276,Mercado Pago,19100
14492,2026-02-15 10:43:00,CLI-170,Mercado Pago,10800
14493,2026-02-15 17:37:00,CLI-135,Efectivo,3200
14494,2026-02-15 17:57:00,Consumidor Final,Credito,10600
14495,2026-02-15 20:17:00,Consumidor Final,Efectivo,3200
14496,2026-02-15 10:20:00,CLI-199,Mercado Pago,3200
14497,2026-02-15 18:25:00,CLI-200,Debito,1500
14498,2026-02-15 12:06:00,Consumidor Final,Debito,1800
14499,2026-02-15 12:24:00,Consumidor Final,Efectivo,3200
14500,2026-02-15 18:28:00,CLI-216,Efectivo,1500
14501,2026-02-15 20:09:00,Consumidor Final,Mercado Pago,7400
14502,2026-02-15 08:06:00,Consumidor Final,Debito,3200
14503,2026-02-15 20:37:00,Consumidor Final,Debito,8500
14504,2026-02-15 11:03:00,CLI-230,Debito,3200
14505,2026-02-15 20:47:00,Consumidor Final,Mercado Pago,3200
14506,2026-02-15 12:01:00,CLI-108,Efectivo,3200
14507,2026-02-15 20:44:00,CLI-188,Debito,7000
14508,2026-02-15 08:09:00,CLI-255,Debito,3200
14509,2026-02-15 18:51:00,CLI-118,Credito,3200
14510,2026-02-15 17:18:00,Consumidor Final,Credito,16900
14511,2026-02-15 12:49:00,CLI-153,Efectivo,8750
14512,2026-02-15 12:29:00,Consumidor Final,Efectivo,3200
14513,2026-02-15 08:20:00,CLI-130,Mercado Pago,3300
14514,2026-02-15 20:10:00,Consumidor Final,Debito,3200
14515,2026-02-15 09:03:00,Consumidor Final,Credito,18000
14516,2026-02-15 18:46:00,CLI-253,Mercado Pago,19750
14517,2026-02-15 17:20:00,CLI-167,Efectivo,7000
14518,2026-02-16 20:47:00,CLI-216,Efectivo,1500
14519,2026-02-16 10:11:00,Consumidor Final,Debito,1600
14520,2026-02-16 16:13:00,Consumidor Final,Debito,9300
14521,2026-02-16 09:17:00,Consumidor Final,Debito,28500
14522,2026-02-16 17:13:00,CLI-226,Efectivo,7000
14523,2026-02-16 19:02:00,Consumidor Final,Mercado Pago,14500
14524,2026-02-16 20:03:00,Consumidor Final,Mercado Pago,2950
14525,2026-02-16 19:35:00,Consumidor Final,Credito,20350
14526,2026-02-16 11:46:00,CLI-261,Debito,5250
14527,2026-02-16 09:05:00,Consumidor Final,Credito,2700
14528,2026-02-16 20:30:00,Consumidor Final,Mercado Pago,8700
14529,2026-02-16 17:45:00,Consumidor Final,Efectivo,4750
14530,2026-02-16 08:44:00,CLI-157,Debito,11900
14531,2026-02-16 09:16:00,CLI-278,Efectivo,1500
14532,2026-02-16 11:37:00,CLI-179,Mercado Pago,15650
14533,2026-02-16 10:09:00,Consumidor Final,Mercado Pago,6650
14534,2026-02-16 12:18:00,Consumidor Final,Debito,14100
14535,2026-02-16 11:57:00,Consumidor Final,Efectivo,9300
14536,2026-02-16 12:27:00,CLI-186,Efectivo,22300
14537,2026-02-16 19:44:00,CLI-139,Mercado Pago,11000
14538,2026-02-16 16:12:00,CLI-190,Efectivo,8100
14539,2026-02-16 19:55:00,CLI-290,Mercado Pago,4500
14540,2026-02-16 19:15:00,Consumidor Final,Credito,11400
14541,2026-02-16 10:44:00,Consumidor Final,Debito,17150
14542,2026-02-16 10:13:00,CLI-203,Debito,17000
14543,2026-02-16 18:30:00,CLI-113,Mercado Pago,4800
14544,2026-02-16 08:42:00,Consumidor Final,Efectivo,21050
14545,2026-02-16 08:04:00,CLI-251,Mercado Pago,2700
14546,2026-02-16 20:51:00,CLI-174,Debito,5200
14547,2026-02-16 18:15:00,CLI-275,Efectivo,10600
14548,2026-02-16 10:21:00,Consumidor Final,Debito,1600
14549,2026-02-16 09:54:00,Consumidor Final,Mercado Pago,6800
14550,2026-02-16 17:00:00,CLI-225,Debito,4900
14551,2026-02-16 17:56:00,CLI-149,Credito,7450
14552,2026-02-16 11:01:00,CLI-274,Efectivo,4800
14553,2026-02-16 11:09:00,CLI-160,Efectivo,11400
14554,2026-02-16 16:10:00,Consumidor Final,Mercado Pago,4600
14555,2026-02-16 08:57:00,CLI-293,Mercado Pago,8800
14556,2026-02-16 16:56:00,Consumidor Final,Mercado Pago,4400
14557,2026-02-16 12:09:00,CLI-117,Mercado Pago,17650
14558,2026-02-16 10:08:00,CLI-132,Efectivo,24500
14559,2026-02-16 18:12:00,Consumidor Final,Mercado Pago,3750
14560,2026-02-16 17:47:00,CLI-251,Mercado Pago,5850
14561,2026-02-16 20:01:00,CLI-102,Debito,9850
14562,2026-02-16 18:00:00,CLI-107,Mercado Pago,10000
14563,2026-02-16 12:32:00,Consumidor Final,Debito,12100
14564,2026-02-16 16:12:00,CLI-227,Efectivo,11400
14565,2026-02-16 16:55:00,Consumidor Final,Debito,6450
14566,2026-02-16 12:26:00,Consumidor Final,Mercado Pago,4950
14567,2026-02-16 09:44:00,CLI-262,Debito,6600
14568,2026-02-16 17:20:00,Consumidor Final,Mercado Pago,4700
14569,2026-02-16 17:49:00,Consumidor Final,Mercado Pago,19250
14570,2026-02-16 11:59:00,CLI-275,Efectivo,8000
14571,2026-02-16 16:39:00,CLI-153,Debito,6600
14572,2026-02-16 12:08:00,Consumidor Final,Credito,1100
14573,2026-02-16 11:25:00,Consumidor Final,Credito,10000
14574,2026-02-16 08:46:00,Consumidor Final,Mercado Pago,2200
14575,2026-02-16 16:02:00,CLI-122,Efectivo,25650
14576,2026-02-16 11:41:00,CLI-275,Credito,8100
14577,2026-02-16 17:53:00,CLI-123,Debito,12400
14578,2026-02-16 12:32:00,CLI-157,Mercado Pago,11400
